ID,COUNTRY,GOODCOMPLETE,CONSENT,GENDER,AGE,ETHNICITY,ABROAD,ABROAD_YEAR,MARITAL,MARITAL_TEXT,EMPLOYMENT,EMPLOYMENT_TEXT,INCOME,LE1,LE2,LE3,LE4,LE5,LE6,LE7,LE8,LE9,LE10,LE11,LE12,LE13,LE14,LE15,LE16,LE17,LE18,LE19,LE20,LE21,LE22,LE23,LE24,LE25,LE26,LE27,LE28,LE29,ATTENTION1,ATTENTION2,DASS1,DASS2,DASS3,DASS4,DASS5,DASS6,DASS7,DASS8,DASS9,DASS10,DASS11,DASS12,DASS13,DASS14,DASS15,DASS16,DASS17,DASS18,DASS19,DASS20,DASS21,EX1,EX2,EX3,EX4,EX5,RELG_UP,AFF_UP,RELG_NOW,SPIRIT_NOW,AFF_NOW,AFFILIATION,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,RELBEH1,RELBEH2,RELBEH3,RELBEH4,RELBEH5,LOCUS1,LOCUS2,LOCUS3,LOCUS4,LOCUS5,LOCUS6,GOD1,GOD2,GOD3,GOD4,GOD5,GOD6,GOD7,GOD8,GOD9,GOD10,GOD11,GOD12,GOD13,GOD14,SWLS1,SWLS2,SWLS3,SWLS4,SWLS5,DAQ1,DAQ2,DAQ3,DAQ4,DAQ5,DAQ6,DAQ7,DAQ8,DAQ9,DAQ10,DAQ11,DAQ12,DAQ13,DAQ14,DAQ15,JONG1,JONG2,JONG3,JONG4,JONG5,JONG6,JONG7,JONG8,JONG9,JONG10,JONG11,JONG12,HONEST,COMMENTS,DROP1,DROP2,CHECK,SBS,EDAS,DAQ
R_d0AIBFHwYal70vb,Brazil,1,"1,2,3,4,5,6",1,53,branca,2,NA,5,NA,2,NA,5,1,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,21,NA,1,2,2,2,1,1,1,2,2,2,2,3,2,2,1,2,1,2,2,1,2,5,5,5,3,3,6,1,4,5,1,Christian,4,4,4,4,4,4,8,3,5,1,3,-4,-3,-3,1,3,0,4,4,4,4,4,4,4,-4,-4,0,-4,-4,-4,-4,0,-3,-3,-3,-3,0,1,8,5,2,0,0,8,8,8,4,4,0,4,0,-4,-4,-3,0,-4,-3,0,-4,0,-4,-4,0,2,NA,0,NA,0,4,-2.5,3.466666667
R_6VgecEOTlWDWwjH,Brazil,1,"1,2,3,4,5,6",1,32,Latina,2,NA,3,NA,5,NA,7,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,"2,3,4,5,6,8,9,11,12,13,14,15,16,18",21,3,1,1,4,2,2,1,2,1,1,2,3,2,2,1,1,1,2,1,1,1,2,2,3,3,2,6,1,8,8,1,Christian,4,4,4,4,4,4,8,8,8,5,8,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,0,3,3,3,3,0,8,2,3,0,2,0,0,0,0,0,0,8,0,0,0,-4,-2,0,-4,0,-4,0,-4,0,-4,0,-4,2,Nenhum,1,0,1,4,-2.166666667,1.533333333
R_8wAOTAruMgm3bZH,Brazil,1,"1,2,3,4,5,6",1,41,NA,2,NA,1,NA,4,NA,5,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,"3,5,16,19",21,2,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,3,3,2,8,1,3,5,1,Christian,2,2,1,2,2,1,4,1,1,1,1,0,2,2,4,2,-4,0,4,3,4,0,4,2,-4,4,3,-4,-4,-4,-4,0,-1,1,-3,0,3,6,3,6,4,6,6,5,0,0,6,4,5,2,4,2,-2,0,0,0,1,1,-3,1,-3,-4,2,2,NA,1,0,1,1.666666667,-0.416666667,4
R_3Owf4wrz0B2yPjf,Brazil,1,"1,2,3,4,5,6",2,46,branco,1,11,1,NA,1,NA,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,"1,5,9,14,15,20",21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,3,3,3,3,6,1,7,7,1,Christian,4,4,4,4,4,4,7,7,7,4,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,-4,4,4,-4,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,NA,1,0,1,4,-4,0.133333333
R_6fXvISCQIDJM4AJ,Brazil,1,"1,2,3,4,5,6",1,19,Negra,2,NA,1,NA,4,NA,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,21,NA,3,2,1,2,2,2,1,2,2,1,3,3,2,1,2,1,1,3,2,1,1,5,3,2,3,2,3,1,1,1,1,Christian,0,-3,-3,-3,-3,-4,0,1,1,0,0,-4,-4,-4,-4,-4,-4,4,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,-4,2,0,1,1,3,6,7,6,8,8,0,8,8,6,0,7,8,8,7,4,4,2,0,3,3,3,2,2,4,0,3,0,2,NA,0,NA,0,-2.666666667,2.166666667,6.066666667
R_0Ii5LVSYFhwZuzX,Brazil,1,"1,2,3,4,5,6",1,19,Parda,2,NA,"1,7",NA,4,NA,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,21,NA,3,1,1,2,2,2,1,2,1,1,2,2,3,2,1,1,1,2,1,1,1,5,4,5,4,3,8,1,5,5,1,Christian,4,4,4,4,4,4,3,0,4,2,5,2,-3,4,4,4,-4,4,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,-4,0,-3,2,-3,-3,8,8,4,7,1,8,8,8,0,8,0,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,2,Achei as perguntas muito interessantes,0,NA,0,4,4,6.133333333
R_diE6FJxGGQ84N9j,Brazil,1,"1,2,3,4,5,6",2,36,pardo,2,NA,1,NA,4,NA,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,21,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,3,3,2,2,1,1,4,4,1,Christian,4,4,3,-4,4,4,8,1,1,0,8,0,4,2,4,4,-4,4,4,2,4,4,4,3,-4,0,0,-4,0,-4,-4,1,0,0,0,-3,3,5,2,3,2,2,7,2,5,1,8,5,2,1,2,3,2,1,1,3,1,3,1,0,3,1,1,2,o estudo foi bem conduzido,0,NA,0,2.5,1.666666667,3.333333333
R_4UXiZoddm5cFPQF,Brazil,1,"1,2,3,4,5,6",1,29,europeia,2,NA,3,NA,1,NA,8,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,21,NA,3,2,4,4,3,2,2,2,3,3,1,3,2,2,3,4,4,4,3,1,3,2,2,2,2,2,6,1,4,6,1,Christian,4,0,4,4,4,4,8,5,6,6,6,-1,2,1,3,2,-1,0,4,0,4,0,4,4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,-1,1,0,0,0,1,2,0,0,0,0,0,4,0,0,0,-4,-3,-4,-3,-3,-1,-3,-3,-4,-3,-4,-4,2,NA,0,NA,0,3.333333333,-3.25,0.533333333
R_a5lfz0aeYtVxWU5,Brazil,1,"1,2,3,4,5,6",2,24,negro,2,NA,3,NA,1,NA,7,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"1,9,15",21,1,2,1,1,3,2,1,2,3,1,4,2,2,2,3,1,2,1,3,3,3,5,5,5,5,5,8,1,6,7,1,Christian,4,4,4,4,4,4,5,3,3,1,7,4,2,4,3,4,0,4,4,4,4,0,3,4,0,0,0,0,-4,-4,-4,2,3,2,3,3,2,7,4,4,6,7,6,5,4,7,1,7,3,4,5,-3,-2,-4,0,-4,2,-3,-4,-3,-4,0,0,2,foi tudo perfeito.,1,0,1,4,-2.083333333,4.8
R_6kYbSL3HPbJANNP,Brazil,1,"1,2,3,4,5,6",1,25,branca,2,NA,1,NA,1,NA,6,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,NA,1,1,3,1,1,2,1,2,2,2,2,2,3,2,1,2,1,2,2,2,1,4,4,3,3,3,4,1,6,6,1,Christian,4,4,2,2,2,4,2,7,1,0,2,3,4,3,3,3,1,3,4,3,3,2,4,2,-4,-4,-4,-4,-4,-4,-4,1,3,2,2,2,8,8,8,8,8,7,6,7,4,8,8,7,6,7,8,4,4,4,4,4,3,4,4,4,4,3,4,2,NA,0,NA,0,3,3.833333333,7.2
R_8wBu1ecFJLFOsgR,Brazil,1,"1,2,3,4,5,6",2,28,catolico,2,NA,2,NA,4,NA,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,21,NA,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,3,2,3,3,6,1,1,1,1,Christian,4,3,4,1,1,3,2,1,2,0,2,1,3,4,4,3,0,1,4,0,4,0,4,4,-2,0,0,-2,-3,-2,-4,-3,-1,-2,-3,0,3,8,6,6,7,1,1,5,8,6,3,6,6,5,5,0,0,0,0,1,2,-2,0,2,0,0,0,2,NA,0,NA,0,2.666666667,0.25,5.066666667
R_abKAsQtCHjvJWLP,Brazil,1,"1,2,3,4,5,6",2,51,branca,2,NA,4,NA,2,NA,5,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,NA,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,4,3,3,3,3,4,5,4,4,3,2,5,1,5,5,1,Christian,4,0,2,3,3,3,5,2,2,0,0,2,4,4,3,4,0,4,4,4,4,4,4,4,-4,3,-4,-4,-4,-4,-4,1,-2,-3,-3,-3,8,4,8,6,6,8,8,4,0,0,0,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,NA,0,2.5,0,4.933333333
R_1LIqC6rMc1dyK8t,Brazil,1,"1,2,3,4,5,6",1,35,Brasileira,1,9,1,NA,4,NA,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,21,NA,2,2,2,1,1,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,1,4,3,5,2,2,8,1,8,5,1,Christian,4,0,0,0,0,0,8,4,8,0,7,3,3,4,3,4,3,-4,3,3,3,0,-4,0,-4,3,-4,-4,-4,-4,-4,3,3,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,NA,0,NA,0,0.666666667,-4,0.2
R_7PwnpfRzotQOqa1,Brazil,1,"1,2,3,4,5,6",1,25,brasileira,2,NA,3,NA,1,NA,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"2,4,6,7,14,15,16,20",21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,6,1,7,7,1,Christian,4,4,4,4,4,4,8,8,8,8,8,0,0,0,0,0,0,4,4,-4,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,2,nenum,1,0,1,4,4,8
R_af0bIioPfXisgBf,Brazil,1,"1,2,3,4,5,6",2,50,branca,2,NA,1,NA,4,NA,6,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,21,NA,1,1,3,3,3,2,3,2,3,3,3,3,4,3,3,4,4,4,3,3,3,5,4,4,4,4,6,1,7,7,1,Christian,2,2,2,2,2,2,0,4,4,0,5,2,2,0,0,3,0,3,4,3,2,3,4,0,2,2,0,2,0,-4,-3,0,-2,-3,-3,3,0,0,7,4,0,0,8,0,7,0,0,0,5,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,NA,0,NA,0,2,-4,2.066666667
R_8jgmEquwENqk85L,Brazil,1,"1,2,3,4,5,6",2,43,Branco,2,NA,1,NA,1,NA,7,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,21,NA,3,1,2,2,2,2,1,2,3,2,3,3,3,2,2,2,1,3,2,1,2,4,3,3,2,2,6,1,5,8,1,Christian,1,2,2,2,1,4,7,1,1,3,4,-2,0,0,0,0,0,3,3,3,2,3,4,4,-4,0,0,0,0,-4,-3,2,1,1,2,0,5,7,4,5,3,3,4,7,3,3,5,5,0,5,5,-1,2,0,1,1,1,2,-1,0,0,-1,1,2,Adorei participar desse estudo. Engrandecedor.,0,NA,0,2,0.416666667,4.266666667
R_5h7uPKNjPwMpkYl,Brazil,1,"1,2,3,4,5,6",1,42,Amarela,2,NA,1,NA,4,NA,6,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,"1,3,4,7,8,11,12,13,16",21,3,1,2,1,2,3,1,1,1,1,2,2,1,2,1,2,2,3,1,1,1,3,2,3,3,2,6,1,8,8,1,Christian,4,4,4,-4,0,4,5,3,4,4,8,-4,4,4,4,-4,-4,4,4,4,4,4,4,4,-4,4,4,-4,-4,-4,-4,1,1,1,-1,-1,1,4,5,4,1,4,0,4,5,0,4,0,4,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,Tema diferente.,1,0,1,2,-4,2.4
R_9EwA2slVWbEAQPX,Brazil,1,"1,2,3,4,5,6",2,46,parda,2,NA,3,NA,4,NA,5,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,21,NA,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,5,5,4,5,4,3,1,6,8,1,Christian,4,4,4,4,4,4,8,7,8,5,7,3,3,4,4,4,4,-1,-1,3,4,4,4,4,-1,1,3,-1,-1,-1,-1,2,2,2,1,2,8,8,8,8,8,7,8,7,8,6,8,8,6,8,7,4,4,4,4,4,4,4,4,4,4,4,4,2,"Realmente ciente ao aviso antes de iniciar a pesquisa, procurei expressar ao máximo meus sentimentos e emoções. / O assunto morte é deveras entristecedor e nublado, mais mesmo assim fiz questão de expor o que sinto sobre este assunto.",0,NA,0,4,4,7.533333333
R_6r4PCjyemNhvyPb,Brazil,1,"1,2,3,4,5,6",1,34,caucasiana,2,NA,3,NA,1,NA,7,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1,"1,3,5,9,11,13,15,16,19",21,3,2,4,4,3,3,2,3,4,3,4,3,4,3,3,4,4,3,3,4,3,5,5,5,5,3,6,1,6,7,1,Christian,4,3,3,4,4,4,8,8,7,6,2,3,4,4,4,4,3,4,4,2,4,3,4,3,-4,2,3,-4,-4,-4,-4,1,2,2,1,1,8,8,7,8,8,8,7,7,8,8,7,7,8,8,8,4,4,3,4,3,4,4,4,3,4,4,3,2,"Adorei fazer parte desse estudo, pois achei muito interessante. Agradeço a oportunidade.",1,0,1,3.666666667,3.666666667,7.666666667
R_cSD5IIndHz4DrNP,Brazil,1,"1,2,3,4,5,6",2,48,ariana,2,NA,1,NA,2,NA,2,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,21,NA,2,3,1,1,1,3,2,1,2,1,2,2,3,3,2,2,3,4,2,2,3,5,5,4,2,3,5,1,4,6,1,Christian,4,4,2,3,4,4,8,2,5,0,5,0,4,4,4,4,4,4,4,4,4,4,4,4,-4,0,4,0,-2,-4,-4,-2,-2,0,-2,-2,6,8,8,7,0,6,8,6,8,0,0,8,8,6,6,0,4,4,2,0,4,2,-4,-2,0,4,-4,2,"Muito bom poder ajudar nesse estudo, parabéns a vcs.",0,NA,0,3.5,0.833333333,5.666666667
R_3r5HtgX87H77GBL,Brazil,1,"1,2,3,4,5,6",2,49,sustentavel,2,NA,2,NA,1,NA,10,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,"1,3,16,17,19",21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,8,1,8,8,1,Christian,4,4,4,0,4,4,8,8,8,8,8,4,4,0,4,4,-4,4,4,4,-4,4,4,4,-4,4,-4,-4,-4,-4,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,4,-4,-4,4,-4,4,-4,4,-4,-4,1,foi excelente e estou apto.,1,0,1,3.333333333,-1.333333333,0
R_es3ZnYsFgwwpiGV,Brazil,1,"1,2,3,4,5,6",1,50,branca,1,3,3,NA,3,NA,5,1,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,"1,3,12,16,17",21,2,1,1,2,1,3,1,1,2,2,2,3,2,2,1,2,2,2,2,1,2,3,2,2,3,1,6,1,4,6,1,Christian,4,4,4,4,4,4,6,4,5,2,5,-3,-3,2,1,1,-1,3,4,3,2,3,4,4,-4,-4,0,-4,-4,-4,-4,2,1,2,2,3,0,4,8,6,0,8,0,4,0,0,8,6,4,0,2,0,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,2,nenhum comentário,1,0,1,4,-3.333333333,3.333333333
R_41maE5KcLUsoXrL,Brazil,1,"1,2,3,4,5,6",2,35,mestiço,1,2,3,NA,1,NA,5,2,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,"1,3,4,9,11,12,14,15,16,19",21,2,1,1,2,2,1,1,1,4,2,3,2,2,3,1,2,1,3,1,1,1,5,4,3,5,2,2,"1,4",2,5,1,Christian,2,3,0,2,1,4,5,3,5,4,6,-4,1,-4,0,1,-4,-4,-4,-3,-4,3,0,-4,4,4,4,4,4,4,-2,3,1,1,1,3,1,8,8,8,8,8,1,8,8,3,8,8,5,0,2,-4,-3,-4,-3,-4,-4,-4,-4,-3,-3,-4,-3,2,"ele teve a duração perfeita, todos os estudos deveriam ser assim!! parabéns!!!",1,0,1,2,-3.583333333,5.6
R_1ByxeiVa9lKXsX3,Brazil,1,"1,2,3,4,5,6",2,50,Branca,2,NA,1,NA,1,NA,5,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,21,NA,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,3,1,2,6,1,8,3,1,Christian,4,4,4,4,4,4,8,3,0,0,8,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,-4,2,4,-4,-4,3,3,3,3,3,4,7,8,8,8,6,2,7,3,0,8,7,2,8,8,0,2,2,1,2,3,3,2,4,0,2,2,2,Achei muito interessante e valioso este estudo. Parabéns.,0,NA,0,4,1.916666667,5.733333333
R_byc8H45o2FN7UdD,Brazil,1,"1,2,3,4,5,6",2,51,Branca,2,NA,3,NA,1,NA,7,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,21,NA,3,2,3,2,2,1,1,2,3,2,2,2,1,2,1,2,1,2,3,2,1,4,3,3,5,2,6,1,5,3,1,Christian,2,0,0,0,0,4,8,4,5,7,5,1,1,0,2,1,1,3,3,3,1,3,3,3,-4,2,2,-4,2,-4,-4,2,0,2,0,1,5,7,8,8,8,7,7,8,7,4,8,8,4,7,8,4,4,3,3,3,4,4,3,3,3,3,3,2,"Não sei qual a finalidade do estudo, mas espero que a minha participação possa ter ajudar vcs a chegar a algumas conclusões importantes. reafirmo que fui o mais sincero possível em minhas respostas.",0,NA,0,1,3.333333333,6.933333333
R_0OL3LCpx58q5a4d,Brazil,1,"1,2,3,4,5,6",2,29,branco,2,NA,3,NA,1,NA,6,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,"3,5,9,10,14,16,17,19",21,3,2,1,1,1,2,1,2,1,2,4,2,1,1,1,1,1,4,1,1,1,5,5,5,5,2,5,1,6,4,1,Christian,4,4,4,4,4,4,8,4,4,0,8,0,0,4,4,4,4,4,4,4,4,4,4,4,-4,4,4,-4,-4,-4,-4,3,1,-3,-3,0,8,8,0,8,8,8,0,8,0,0,0,0,0,8,8,4,4,4,-1,4,4,4,4,4,4,4,4,2,NA,1,0,1,4,3.583333333,4.266666667
R_0xiBiChs0862nbf,Brazil,1,"1,2,3,4,5,6",1,45,PARDA,2,NA,3,NA,2,NA,4,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,21,NA,2,4,3,3,1,2,2,1,1,2,3,3,2,4,3,2,1,4,4,4,1,1,5,5,3,4,8,1,8,8,1,Christian,4,4,4,4,4,4,8,5,6,5,8,-4,-2,-2,4,4,-2,4,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,-4,3,3,3,3,2,5,5,8,3,8,5,0,0,0,2,0,8,0,0,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,"ESSA PESQUISA ME FEZ VIAJAR PARA O MEU EU, PARA SER RESPONDIDA. ÓTIMO ESTUDO.",0,NA,0,4,-4,3.4
R_5tZ6irIc8wiwVGR,Brazil,1,"1,2,3,4,5,6",2,31,branco,2,NA,3,NA,1,NA,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,21,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,5,5,1,5,1,5,1,5,5,1,Christian,4,0,4,4,4,4,8,1,1,1,8,-4,4,0,4,0,0,0,4,0,4,4,4,4,-4,-4,-4,0,0,-4,-4,1,2,2,2,2,4,0,8,8,8,8,0,0,0,0,0,8,8,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,"prestei atenção a primeira pergunta, qnd era pra marcar a opção, nenhuma das anteriores, mas a opção estava escrita com outras palavras, por isso eu achei que fosse alguma ""pegadinha"" e não marquei nada.",NA,0,NA,3.333333333,-4,3.466666667
R_5nkOKn7oQptguEd,Brazil,1,"1,2,3,4,5,6",1,34,Mestiça,1,1,3,NA,1,NA,5,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,21,NA,4,4,4,2,2,1,3,4,2,1,4,3,2,1,3,3,1,3,3,3,1,5,5,5,5,5,8,1,8,8,1,Christian,4,4,4,4,4,4,8,8,8,8,8,4,4,4,4,4,0,4,4,4,4,4,4,4,-4,-4,4,-4,-4,-4,-4,3,2,3,2,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,0,NA,0,4,4,8
R_cSGaSEoAliotZfT,Brazil,1,"1,2,3,4,5,6",1,45,parda,2,NA,4,NA,3,NA,6,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,21,NA,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,8,1,8,8,1,Christian,4,4,4,4,4,4,8,7,8,5,7,4,4,4,4,4,2,4,4,4,4,4,4,0,-4,-2,4,-3,-3,3,-4,0,1,1,1,0,2,8,8,8,2,7,7,7,7,1,8,4,6,2,8,1,-3,-2,-1,-2,-2,-3,-2,-2,-3,-3,-2,2,"Nenhum comentário, as perguntas não foram difíceis de responder.",0,NA,0,4,-2,5.666666667
R_3I5vvVV6W3wfOAZ,Brazil,1,"1,2,3,4,5,6",2,45,Negra,2,NA,1,NA,7,autonomo,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,NA,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,3,3,5,3,3,4,1,4,7,1,Christian,4,3,0,1,3,3,6,4,4,1,1,3,4,3,4,4,4,4,4,4,4,4,4,4,-4,4,0,-4,-4,-4,-4,2,2,2,1,1,4,4,4,4,4,5,3,3,3,4,4,4,3,4,3,-4,0,0,0,0,0,0,0,-4,-4,-4,-4,2,"A questão da morte ainda é um mistério, mas todos sabemos que morreremos um dia!",0,NA,0,2.333333333,-1.666666667,3.733333333
R_d0V8sFYJVekpRBz,Indonesia,1,"1,2,3,4,5,6",2,27,Batak,2,NA,1,NA,1,NA,7,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,21,NA,3,3,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2,3,2,6,1,6,4,1,Christian,4,2,3,4,3,2,6,6,6,4,3,4,4,4,4,4,0,4,4,4,4,4,3,4,-1,-2,-4,-4,-4,2,-3,3,2,2,2,1,4,3,3,4,3,3,4,3,5,4,3,4,5,3,3,0,-1,-1,-1,0,-1,0,0,-1,-1,-1,1,2,"studi ini sangat bagus dan mudah dipahami, terimakasih",0,NA,0,3,-0.5,3.6
R_a3mq2P9KCqYDIEZ,Brazil,1,"1,2,3,4,5,6",1,50,Branca,2,NA,5,NA,7,Empres?ria,4,1,2,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,1,21,NA,2,2,2,3,2,2,2,1,2,1,2,2,3,2,2,2,2,3,3,1,1,5,2,2,2,2,7,1,6,6,1,Christian,4,4,4,4,4,4,8,2,3,1,6,-4,-4,0,0,-4,-4,4,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,-4,1,1,1,2,2,1,3,6,4,0,4,0,0,5,0,0,2,1,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,"Este estudo me ajudou a levantar alguns questionamentos sobre mim mesma. / Percebi que, racionalmente, sou um tanto incoerente no que se refere a minha crença na existência de Deus, pois realmente acredito que existe um ser Divino que é puro amor, mas ao mesmo tempo, discordo dos ensinamentos que recebi da igreja católica a minha vida inteira, como por exemplo, que devemos ser tementes à Deus, ou que nossas vidas dependem da vontade de Deus. Nisso, eu realmente não acredito. Do meu ponto de vista, nossas vidas, bem como tudo o que nos acontece, na grande maioria das vezes, são frutos das nossas escolhas. Entretanto, não costumo sofrer com algumas coisas difíceis de explicar, como por exemplo o sofrimento de uma criança indefesa...",0,NA,0,4,-4,1.733333333
